uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy,publicationDate,release
16e800c5-3a25-450d-88e6-abd7f299fa0e,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_363,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC061363.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
d40f2693-c072-41e8-82f4-db39fd7f45b6,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_827,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC058827.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
41935813-f0bc-4e41-8987-4b11448da55e,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_206,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC047206.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jporta@BattelleEcology.org,20210114T173642Z,RELEASE-2021
3b00c3ed-ae41-45bf-8243-fcee9972311d,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC053763.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
cd142147-22d3-4088-8521-9597e0b49cd9,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_333,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC050333.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
6c85bea7-cd40-4e5c-9666-2dd8823c53bd,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC050206.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
4ec54ed7-1ab9-444f-bc01-e25242de4223,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_395,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC055395.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
31abddb6-eca8-4150-8a2e-5b0d999abe66,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC051621.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
db9b8bc6-9d2b-4583-b01e-000ff04c7046,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC043102.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jporta@BattelleEcology.org,20210114T173642Z,RELEASE-2021
07180df6-d175-45ef-8cec-c72e0619bd5f,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_615,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC059615.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
742274c4-7c97-4062-bfae-0162389ae3f8,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC047333.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jporta@BattelleEcology.org,20210114T173642Z,RELEASE-2021
53eaa7ab-7b00-4a7a-a70e-fbcaa658b7b3,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_665,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC049665.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jporta@BattelleEcology.org,20210114T173642Z,RELEASE-2021
929ece62-b3b6-4dcf-b57b-b220fc932bdd,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC062615.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
e34807f6-1f70-4fd5-bcb8-dcfc18d0a367,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_941,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC044941.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
4249da61-7b43-477a-98f3-ee08dda13683,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC054103.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
0d991088-3af3-42a3-af07-0571d658a7dc,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_668,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC054668.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
504864ab-4bb8-4ab0-8a5a-922f856bb582,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_429,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC044429.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
51624095-1453-4371-9af4-303fc7e2628c,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_670,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC060670.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jporta@BattelleEcology.org,20210114T173642Z,RELEASE-2021
e5d6dd1b-2060-43bc-8e1b-26c442300566,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_022,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC062022.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
c6a3b6c6-844e-4651-a7e2-a4cb4d75466c,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_856,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC061856.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
001e8ed3-ab67-45e0-b411-3e8ccc0a68f8,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_611,2017-11-09,2017-11-22,LTR.2017.SERC.11,13,NEON.LTR.SERC053611.20171122,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,llemmon@field-ops.org,jward@battelleecology.org,20210114T173642Z,RELEASE-2021
e353621f-785e-4be0-bab0-86f035f741f8,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_615,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC059615.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
54990b22-fa78-4603-91f4-aab1539caddd,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_856,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC061856.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
67b32fcf-84f6-46cc-abd0-a705d16d7030,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_941,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC044941.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
36c923c5-f5cc-4028-8837-e58d19dab685,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_809,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC045809.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
d95921bb-1e19-4915-bd6d-96de768b21e0,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_900,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC060900.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
4f233296-034f-438f-b196-f528f0a78383,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC056918.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
82175210-f7e6-4d61-9137-16ba2b6d41e6,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_818,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC055818.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
3753ee68-6c46-4bb1-bdf1-7e55a16ce312,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC051204.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
f886fa59-0c21-42f7-8843-de8fb4799a26,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_333,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC050333.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
d466d64e-741a-4714-8336-104ce16c10c7,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_151,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC045151.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
a127caee-324f-4f91-84ce-32390c7f153d,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC043102.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
2f1aefdf-6901-4c70-bc02-8dc15ca4c1eb,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_429,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC044429.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
526fc82f-62e7-44f9-a989-73c4a58fdd73,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC054103.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
4325e26d-ff10-4072-b7b0-26d3adb06894,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC050206.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
43a78ae8-4d7e-4376-8f3e-f060f0a6977f,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_657,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC067657.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
e9b4baf1-8572-4c86-85b1-b6faeaa92fc8,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_869,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC052869.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
99eac96e-2549-4efd-8f60-3d21400572e8,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC047333.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
46f20ae1-8815-4184-9269-064139206888,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC043664.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
01af23a4-8a18-4d40-87b6-eb5d485ab60a,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_187,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC067187.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
5f9de6ca-e4c0-454e-9df3-14ca67b2b317,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_670,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC060670.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
99b2ab7a-4479-4882-a1cf-5dcfc1b1e55d,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC053763.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
8a573b66-a457-40d0-b89b-3bf3242e9af5,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC051621.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
8006e999-e1fa-4006-8baf-c35ca747ec65,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC057909.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
618a6248-6c37-4936-96a1-208bcd1d2716,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_670,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC057670.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
08d1e7d7-68c9-407e-974d-7dd693801064,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_206,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC047206.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
3627d4b5-2394-45e6-ad0a-47368dc59fb0,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_401,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC056401.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
5d59340f-87ca-403c-9404-56e2cb994069,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_827,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC058827.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
64f73e4e-1e54-4cd3-8f48-c748a5a2874f,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_665,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC049665.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
27f28618-1b79-4c51-a9de-67f6c51ea720,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_363,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC061363.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
7c3dfcb8-27ab-42ed-9aa0-c2acb1f9bf12,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC058363.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
736cb373-0ef2-4861-a305-62da0b194772,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_869,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC049869.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
f49feff3-897c-41fa-a0df-5eb21f288401,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC059022.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
c43d9003-8547-4879-b631-c34e1f596a9b,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_621,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC048621.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
fe6bab82-15f3-4332-98b9-43a017f8c03a,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC062615.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
d5fa72c7-e9ad-4ccc-9a41-53a9148e3d3e,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_611,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC053611.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
462b08b6-111c-4535-8e54-3f9c169db62c,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_022,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC062022.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
4ab8b3ae-f707-4c5d-ac2e-f3df6e81ede9,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_665,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC052665.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
069bb23d-5c99-4ea7-8582-21a230089a7f,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_079,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC048079.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
010ad855-74f9-465b-b2c2-e384359515b7,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_395,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC055395.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
a76b0e0a-fb25-43dc-b389-a6246356559a,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_668,2017-11-22,2017-12-05,LTR.2017.SERC.12,13,NEON.LTR.SERC054668.20171205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,jward@battelleecology.org,alandes@field-ops.org,20210114T173728Z,RELEASE-2021
44359142-aafb-4544-bc76-3cb8be7cbc6d,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_665,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC052665.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
644660d1-8129-4368-bc8c-7c28602c5429,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC043102.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
b6a8cdba-7427-47cc-a62c-504f5aa8a6d0,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_429,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC044429.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
987aa4d9-6860-4563-a2fc-121aba4cd672,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC043664.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
fbb5df02-d220-4c4a-9274-d37690d048bc,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_869,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC049869.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
00dc0ceb-e03d-4fe4-ab39-04ab39915db2,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_363,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC061363.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
f8d02168-f881-47c6-a8dd-402933805604,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC062615.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
4f1339c7-c7bc-4799-a9b4-394a46428b30,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_827,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC058827.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
67d5bafc-0e9f-4614-a7d5-97cd73fea0eb,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_665,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC049665.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
0beb4fba-218c-43a3-ba99-a1308281b579,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_657,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC067657.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
51dc0683-1bfd-47ae-ac68-b6664e29cd0c,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC059022.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
7c6c40a7-cfdd-46e6-aef0-3dce9a4aa5d4,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC057909.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
c8291823-5bf1-4749-9db2-fa8c99d93e53,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_621,2017-12-05,2018-02-05,LTR.2018.SERC.01,62,NEON.LTR.SERC048621.20180205,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,alandes@field-ops.org,jward@battelleecology.org,20210114T173649Z,RELEASE-2021
