uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy,publicationDate,release
12dfcc1d-d589-4e4a-8737-9adbbfc78e45,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC051621.20171109,NEON.LTR.SERC051621.20171109.MXT,NEON.DOC.001710vE,N,Mixed,0.12,N,,imatlock@field-ops.org,20210114T173642Z,RELEASE-2021
8bb26713-fd9f-4670-85d4-3fb2e7f5f500,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC053763.20171109,NEON.LTR.SERC053763.20171109.LVS,NEON.DOC.001710vE,N,Leaves,41.56,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
a4ac7a43-7294-46ed-ae47-ce9e8e668e4d,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC053763.20171109,NEON.LTR.SERC053763.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
641ddb70-320b-49f7-b8f5-bee2c622f621,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_363,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC061363.20171109,NEON.LTR.SERC061363.20171109.LVS,NEON.DOC.001710vE,N,Leaves,34.93,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
928f3a15-8ada-4e74-bc30-04b5183c4aa8,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_621,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC048621.20171109,NEON.LTR.SERC048621.20171109.MXT,NEON.DOC.001710vE,N,Mixed,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
5a021efe-ec3d-450b-9bfd-7c3b4594e405,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_151,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC045151.20171109,NEON.LTR.SERC045151.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,8.07,N,,imatlock@field-ops.org,20210114T173642Z,RELEASE-2021
a54c7a7d-01e0-4686-8b70-e9affb6bdee2,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC043664.20171109,NEON.LTR.SERC043664.20171109.OTH,NEON.DOC.001710vE,N,Other,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
481017d8-47a7-4616-af53-aa4cf73257d1,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_079,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC048079.20171109,NEON.LTR.SERC048079.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.69,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
e72cb082-9ca2-4d7a-9a3d-d7914479aeeb,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_429,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC044429.20171109,NEON.LTR.SERC044429.20171109.NDL,NEON.DOC.001710vE,N,Needles,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
0f41c890-227b-411f-8fdc-fe57da7f8e45,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_401,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC056401.20171109,NEON.LTR.SERC056401.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,1.12,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
b9eb7a45-2b6d-4f53-b6ce-58ac23e6a3a5,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC043664.20171109,NEON.LTR.SERC043664.20171109.NDL,NEON.DOC.001710vE,N,Needles,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
83a59ad2-9866-491a-981d-c8c057ec3bb7,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_668,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC054668.20171109,NEON.LTR.SERC054668.20171109.MXT,NEON.DOC.001710vE,N,Mixed,0.14,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
ebff67d1-2b05-4080-852b-beba82fa6bb6,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC058363.20171109,NEON.LTR.SERC058363.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,1.06,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
d5330ae3-fc83-4d1e-9752-ad893a44420e,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_363,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC061363.20171109,NEON.LTR.SERC061363.20171109.SDS,NEON.DOC.001710vE,N,Seeds,0.77,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
8aaad922-81af-4d52-8ea6-31d4d1718a5e,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC062615.20171109,NEON.LTR.SERC062615.20171109.SDS,NEON.DOC.001710vE,N,Seeds,1.06,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
8e2c2dc7-afca-4116-94a9-837e0656a048,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC059022.20171109,NEON.LTR.SERC059022.20171109.NDL,NEON.DOC.001710vE,N,Needles,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
c4252ad4-2fa4-4c2f-8ac2-b9880e2f1155,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC043664.20171109,NEON.LTR.SERC043664.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.3,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
d68e1a35-c58f-48c9-aa3d-caea57a465bf,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC043664.20171109,NEON.LTR.SERC043664.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
47ee8786-de73-468e-985e-f8cb3fc52b70,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_206,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC047206.20171109,NEON.LTR.SERC047206.20171109.SDS,NEON.DOC.001710vE,N,Seeds,7.65,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
adf2c72f-9394-4474-8ef9-650eda5c8531,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_615,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC059615.20171109,NEON.LTR.SERC059615.20171109.SDS,NEON.DOC.001710vE,N,Seeds,0.75,N,,imatlock@field-ops.org,20210114T173642Z,RELEASE-2021
1c24fbbd-a901-4f47-9fc5-fdd467b87ec1,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_869,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC049869.20171109,NEON.LTR.SERC049869.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.88,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
da29ce5c-e16f-4019-8ece-396dae92e41e,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC047333.20171109,NEON.LTR.SERC047333.20171109.LVS,NEON.DOC.001710vE,N,Leaves,61.31,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
809f7cb6-2952-4236-84aa-8e3ff9a107c3,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_333,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC050333.20171109,NEON.LTR.SERC050333.20171109.LVS,NEON.DOC.001710vE,N,Leaves,45.93,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
4ae1d2bc-7a59-4ec2-a8ea-cb7e1f3aebe9,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC057909.20171109,NEON.LTR.SERC057909.20171109.MXT,NEON.DOC.001710vE,N,Mixed,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
08b3e09d-2477-4e31-b872-9f90d0d21ffe,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC056918.20171109,NEON.LTR.SERC056918.20171109.WDY,NEON.DOC.001710vE,N,Woody material,0.08,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
a2a7e5e9-011b-45a2-a268-77e8bcc24a8e,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC050206.20171109,NEON.LTR.SERC050206.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
4a964f83-492d-4e9b-9691-21d191ec924a,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_079,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC048079.20171109,NEON.LTR.SERC048079.20171109.SDS,NEON.DOC.001710vE,N,Seeds,0.56,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
b9f4840e-d0ef-4355-852c-e6b591840ede,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC043102.20171109,NEON.LTR.SERC043102.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,3.03,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
1f347e32-6fa6-4771-b7f2-c8186edef2ad,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_809,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-12-22T20:45Z,NEON.LTR.SERC045809.20171109,NEON.LTR.SERC045809.20171109.OTH,NEON.DOC.001710vE,N,Other,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
05a87a65-6f74-44ba-90b8-36ece611efb6,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC050206.20171109,NEON.LTR.SERC050206.20171109.WDY,NEON.DOC.001710vE,N,Woody material,0.2,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
c418c0fd-3ea4-4ef1-90e0-23a2309095a5,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC051204.20171109,NEON.LTR.SERC051204.20171109.WDY,NEON.DOC.001710vE,N,Woody material,0.11,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
556b958f-e098-4a4d-bd49-2304e79d78f7,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC058363.20171109,NEON.LTR.SERC058363.20171109.OTH,NEON.DOC.001710vE,N,Other,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
cdd2154e-dbc6-4ad7-ba47-faa1ca82671e,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_187,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC067187.20171109,NEON.LTR.SERC067187.20171109.MXT,NEON.DOC.001710vE,N,Mixed,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
d00d4887-e40f-482a-8875-663fdc84c073,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC053763.20171109,NEON.LTR.SERC053763.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.12,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
d490d9bd-9fd4-49be-ba6f-6efae6d43a0f,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_900,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC060900.20171109,NEON.LTR.SERC060900.20171109.LVS,NEON.DOC.001710vE,N,Leaves,57.09,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
485d72d2-01e9-4c40-8075-3ceef7e792cd,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC051621.20171109,NEON.LTR.SERC051621.20171109.LVS,NEON.DOC.001710vE,N,Leaves,50.59,N,,imatlock@field-ops.org,20210114T173642Z,RELEASE-2021
1aefeeee-8aa9-4d14-aae4-dc94abef7f70,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC047333.20171109,NEON.LTR.SERC047333.20171109.SDS,NEON.DOC.001710vE,N,Seeds,1.77,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
37abb95e-5e44-4c1f-a0cb-ed6c2774001a,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_900,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC060900.20171109,NEON.LTR.SERC060900.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
ff8aa5fb-a555-4cec-88af-2346e3881677,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC043664.20171109,NEON.LTR.SERC043664.20171109.MXT,NEON.DOC.001710vE,N,Mixed,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
44fdec79-926e-4dd1-bce5-ee601b2d5f9f,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_395,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC055395.20171109,NEON.LTR.SERC055395.20171109.OTH,NEON.DOC.001710vE,N,Other,0.05,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
347eead8-aedb-4149-a4d9-b6ec70b3daf2,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_665,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC049665.20171109,NEON.LTR.SERC049665.20171109.OTH,NEON.DOC.001710vE,N,Other,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
c1cdd0c1-d0c6-41c1-8402-65b6356b5c37,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC043664.20171109,NEON.LTR.SERC043664.20171109.SDS,NEON.DOC.001710vE,N,Seeds,1.22,Y,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
e0d278ec-920f-41a9-baca-8032d2310b89,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_621,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC048621.20171109,NEON.LTR.SERC048621.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
4797d338-5c28-4e2d-939f-a1e16bf9f268,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_611,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC053611.20171109,NEON.LTR.SERC053611.20171109.MXT,NEON.DOC.001710vE,N,Mixed,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
493ba87d-2398-4a7c-bf29-42619d0867ac,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC054103.20171109,NEON.LTR.SERC054103.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
13f2166d-26fa-4bf5-9116-76548ac02297,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC051621.20171109,NEON.LTR.SERC051621.20171109.NDL,NEON.DOC.001710vE,N,Needles,4.64,N,,imatlock@field-ops.org,20210114T173642Z,RELEASE-2021
a62b3bc6-3f21-4b16-b9ae-fe9faa16b859,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_869,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC049869.20171109,NEON.LTR.SERC049869.20171109.NDL,NEON.DOC.001710vE,N,Needles,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
0cee8e53-158f-4ca7-ada4-e8e651f21b1f,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC062615.20171109,NEON.LTR.SERC062615.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
ce534615-3b03-43ca-98f4-c0d7492e3a04,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_429,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC044429.20171109,NEON.LTR.SERC044429.20171109.WDY,NEON.DOC.001710vE,N,Woody material,0.17,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
f3baef82-e50e-4441-a8a4-133ab870a32c,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_079,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC048079.20171109,NEON.LTR.SERC048079.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
854391cb-6e44-43ea-8b6f-c8c810af5164,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC047333.20171109,NEON.LTR.SERC047333.20171109.OTH,NEON.DOC.001710vE,N,Other,0.05,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
acabdc0e-01d5-4805-9c12-1ca98ba412fd,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC051204.20171109,NEON.LTR.SERC051204.20171109.LVS,NEON.DOC.001710vE,N,Leaves,64.57,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
eace38df-2b18-458d-9993-e37339b5e8d8,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_668,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC054668.20171109,NEON.LTR.SERC054668.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,2.77,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
955982c6-0ac3-49c1-810f-272746fec15a,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC051621.20171109,NEON.LTR.SERC051621.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0.005,N,,imatlock@field-ops.org,20210114T173642Z,RELEASE-2021
14507cc9-74a4-4588-9d82-8586fae88fde,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_611,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC053611.20171109,NEON.LTR.SERC053611.20171109.SDS,NEON.DOC.001710vE,N,Seeds,1.31,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
5b59a623-337b-4826-a5a9-5900a327ba86,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_670,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC060670.20171109,NEON.LTR.SERC060670.20171109.OTH,NEON.DOC.001710vE,N,Other,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
d3897121-73e0-43f9-9fc9-bfc4568f972c,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_869,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC049869.20171109,NEON.LTR.SERC049869.20171109.SDS,NEON.DOC.001710vE,N,Seeds,1.01,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
5c672acf-6904-499a-8228-a3ffb1fa87ac,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC056918.20171109,NEON.LTR.SERC056918.20171109.LVS,NEON.DOC.001710vE,N,Leaves,50.79,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
06d0cdc4-8b7d-4f47-b160-570239b22b29,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_818,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC055818.20171109,NEON.LTR.SERC055818.20171109.WDY,NEON.DOC.001710vE,N,Woody material,0.005,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
805a6d52-a190-4915-9361-ba83d25e18c6,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC062615.20171109,NEON.LTR.SERC062615.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,4.12,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
8b20b936-23a9-4b43-922a-ae254895240d,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_670,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC060670.20171109,NEON.LTR.SERC060670.20171109.WDY,NEON.DOC.001710vE,N,Woody material,0,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
b47dfda2-0958-49a2-be50-114a6276d13c,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC050206.20171109,NEON.LTR.SERC050206.20171109.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.07,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
880fc2e6-b604-46c0-b744-9efb9357964d,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC050206.20171109,NEON.LTR.SERC050206.20171109.NDL,NEON.DOC.001710vE,N,Needles,0.64,Y,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
ca97f826-c26b-4ca0-ae37-4fabdec0f229,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC062615.20171109,NEON.LTR.SERC062615.20171109.WDY,NEON.DOC.001710vE,N,Woody material,0.08,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
d2668f03-75ba-4313-b7f8-9738d872b7ed,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC054103.20171109,NEON.LTR.SERC054103.20171109.SDS,NEON.DOC.001710vE,N,Seeds,1.04,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
48c31b09-741a-434a-8681-0551b927e2c1,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_670,2017-12-28,2017-10-26,2017-11-09,,2017-11-13T19:00Z,2017-11-22T20:45Z,NEON.LTR.SERC057670.20171109,NEON.LTR.SERC057670.20171109.FLR,NEON.DOC.001710vE,N,Flowers,0.05,N,,alandes@field-ops.org,20210114T173642Z,RELEASE-2021
